Name,url,Active,Years Played,Position,Clubs Played,IOC
Mikkel Duelund,/en/players/aaf0fd15/Mikkel-Duelund,True,2014-2024,"FW,MF","AGF, Midtjylland, NEC Nijmegen, Dynamo Kyiv",DEN
Riza Durmisi,/en/players/e5cd9da6/Riza-Durmisi,True,2012-2024,DF,"ŁKS Łódź, Brøndby, Betis, Denmark, Lazio, Leganés, Sparta Rotterdam, Salernitana, Nice",DEN
Rikke Dybdahl,/en/players/180fb329/Rikke-Dybdahl,True,2019-2024,FW,"Fortuna Hjørring, Sporting de Huelva, Thy-ThistedQ",DEN
Maya Dybro,/en/players/017529a1/Maya-Dybro,True,2023-2024,GK,KoldingQ,DEN
Nikolas Dyhr,/en/players/0b243559/Nikolas-Dyhr,True,2019-2024,"DF,MF","Midtjylland, St. Louis City, Horsens",DEN
Sarah Dyrehauge Hansen,/en/players/40bd53c4/Sarah-Dyrehauge-Hansen,True,2016-2024,MF,"Aarhus GF, Thy-ThistedQ, Kolbotn, Rosenborg, Fortuna Hjørring",DEN
Mads Døhr Thychosen,/en/players/29e298a8/Mads-Dohr-Thychosen,True,2015-2024,"DF,MF","AIK Stockholm, Midtjylland, Nordsjælland, Horsens",DEN
Anna Egehoved,/en/players/1b303679/Anna-Egehoved,True,2023-2024,MF,FC Aarau,DEN
Patrick Egelund,/en/players/5a425483/Patrick-Egelund,True,2018-2020,MF,Esbjerg,DEN
Jacob Egeris,/en/players/7304d096/Jacob-Egeris,True,2010-2016,DF,"Viborg, Nordsjælland",DEN
Jennifer Einlykke,/en/players/2f934a79/Jennifer-Einlykke,True,2021-2024,MF,Brøndby,DEN
Max Ejdum,/en/players/69f0af79/Max-Ejdum,True,2022-2024,MF,Odense,DEN
Frej Elkjaer,/en/players/1ef3ff81/Frej-Elkjaer,True,2023-2024,DF,AGF,DEN
Frederik Elkær,/en/players/f94e0a8d/Frederik-Elkaer,True,2019-2024,FW,Lillestrøm,DEN
Anosike Ementa,/en/players/fbe39f7e/Anosike-Ementa,True,2021-2024,FW,"Viborg, Aalborg",DEN
Mads Emil Madsen,/en/players/9ff78253/Mads-Emil-Madsen,True,2016-2024,MF,"AGF, Silkeborg, LASK, Slavia Prague",DEN
Frederik Emmery,/en/players/d6c4f217/Frederik-Emmery,True,2023-2024,FW,AGF,DEN
